   BENCHMARK INFORMATION
benchmark definition:    test/test-sets/dissertation/erssat.xml
name:                    erssat
run sets:                default-BDD, bare-BDD
date:                    Fri, 2021-04-09 12:40:52 CST
tool:                    ABC
tool executable:         bin/abc
options:                 
parallel runs:           15
resource limits:
- memory:                8000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                8000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    alcom-PowerEdge-T440
os:                      Linux-5.4.0-58-generic-x86_64-with-glibc2.29
cpu:                     Intel Xeon Silver 4210 CPU @ 2.20GHz
- cores:                 40
- max frequency:         3200.0 MHz
- turbo boost enabled:   False
ram:                     134616.424448 MB
------------------------------------------------------------



default-BDD
Run set 1 of 2 with options '-c ssat -vt' and propertyfile 'None'

inputfile                                              status                       cpu time   wall time        host
er-random-k-CNF/rand-3-30-90-15.50.sdimacs             done                             0.13        0.14        None
er-random-k-CNF/rand-3-40-120-20.66.sdimacs            done                             2.15        2.16        None
er-random-k-CNF/rand-3-40-120-20.67.sdimacs            done                             0.49        0.49        None
er-random-k-CNF/rand-3-40-120-20.68.sdimacs            done                             1.04        1.04        None
er-random-k-CNF/rand-3-40-120-20.69.sdimacs            done                             0.44        0.44        None
er-random-k-CNF/rand-3-40-120-20.70.sdimacs            done                             1.31        1.31        None
er-random-k-CNF/rand-3-40-160-20.71.sdimacs            done                             0.05        0.05        None
er-random-k-CNF/rand-3-40-160-20.72.sdimacs            done                             0.08        0.08        None
er-random-k-CNF/rand-3-40-160-20.73.sdimacs            done                             0.18        0.18        None
er-random-k-CNF/rand-3-40-160-20.74.sdimacs            done                             0.11        0.11        None
er-random-k-CNF/rand-3-40-160-20.75.sdimacs            done                             0.06        0.06        None
er-random-k-CNF/rand-3-40-200-20.76.sdimacs            done                             0.04        0.05        None
er-random-k-CNF/rand-3-40-200-20.77.sdimacs            done                             0.05        0.05        None
er-random-k-CNF/rand-3-40-200-20.78.sdimacs            done                             0.04        0.05        None
er-random-k-CNF/rand-3-40-200-20.79.sdimacs            done                             0.04        0.05        None
er-random-k-CNF/rand-3-40-200-20.80.sdimacs            done                             0.05        0.05        None
er-random-k-CNF/rand-3-40-80-20.61.sdimacs             done                             0.28        0.28        None
er-random-k-CNF/rand-3-40-80-20.62.sdimacs             done                             0.31        0.31        None
er-random-k-CNF/rand-3-40-80-20.63.sdimacs             done                             0.26        0.27        None
er-random-k-CNF/rand-3-40-80-20.64.sdimacs             done                             1.09        1.10        None
er-random-k-CNF/rand-3-40-80-20.65.sdimacs             done                             0.16        0.17        None
er-random-k-CNF/rand-3-50-100-25.81.sdimacs            done                             3.43        3.43        None
er-random-k-CNF/rand-3-50-100-25.82.sdimacs            done                            12.99       12.99        None
er-random-k-CNF/rand-3-50-100-25.83.sdimacs            done                             1.35        1.36        None
er-random-k-CNF/rand-3-50-100-25.84.sdimacs            done                             7.97        7.97        None
er-random-k-CNF/rand-3-50-100-25.85.sdimacs            done                             4.18        4.18        None
er-random-k-CNF/rand-3-50-150-25.86.sdimacs            done                             3.71        3.72        None
er-random-k-CNF/rand-3-50-150-25.87.sdimacs            done                            13.07       13.07        None
er-random-k-CNF/rand-3-50-150-25.88.sdimacs            done                             3.38        3.38        None
er-random-k-CNF/rand-3-50-150-25.89.sdimacs            done                            17.02       17.03        None
er-random-k-CNF/rand-3-50-150-25.90.sdimacs            done                             9.23        9.24        None
er-random-k-CNF/rand-3-50-200-25.91.sdimacs            done                             0.05        0.06        None
er-random-k-CNF/rand-3-50-200-25.92.sdimacs            done                             0.25        0.26        None
er-random-k-CNF/rand-3-50-200-25.93.sdimacs            done                             0.36        0.37        None
er-random-k-CNF/rand-3-50-200-25.94.sdimacs            done                             0.72        0.73        None
er-random-k-CNF/rand-3-50-200-25.95.sdimacs            done                             0.06        0.06        None
er-random-k-CNF/rand-3-50-250-25.100.sdimacs           done                             0.04        0.04        None
er-random-k-CNF/rand-3-50-250-25.96.sdimacs            done                             0.04        0.05        None
er-random-k-CNF/rand-3-50-250-25.97.sdimacs            done                             0.05        0.05        None
er-random-k-CNF/rand-3-50-250-25.98.sdimacs            done                             0.05        0.05        None
er-random-k-CNF/rand-3-50-250-25.99.sdimacs            done                             0.05        0.05        None
er-random-k-CNF/rand-4-10-30-5.1.sdimacs               done                             0.05        0.05        None
er-random-k-CNF/rand-4-10-30-5.2.sdimacs               done                             0.05        0.05        None
er-random-k-CNF/rand-4-10-30-5.3.sdimacs               done                             0.05        0.05        None
er-random-k-CNF/rand-4-10-30-5.4.sdimacs               done                             0.05        0.06        None
er-random-k-CNF/rand-4-10-30-5.5.sdimacs               done                             0.05        0.06        None
er-random-k-CNF/rand-4-10-40-5.10.sdimacs              done                             0.05        0.05        None
er-random-k-CNF/rand-4-10-40-5.6.sdimacs               done                             0.05        0.05        None
er-random-k-CNF/rand-4-10-40-5.7.sdimacs               done                             0.05        0.05        None
er-random-k-CNF/rand-4-10-40-5.8.sdimacs               done                             0.05        0.05        None
er-random-k-CNF/rand-4-10-40-5.9.sdimacs               done                             0.06        0.06        None
er-random-k-CNF/rand-4-10-50-5.11.sdimacs              done                             0.05        0.05        None
er-random-k-CNF/rand-4-10-50-5.12.sdimacs              done                             0.05        0.05        None
er-random-k-CNF/rand-4-10-50-5.13.sdimacs              done                             0.05        0.05        None
er-random-k-CNF/rand-4-10-50-5.14.sdimacs              done                             0.05        0.05        None
er-random-k-CNF/rand-4-10-50-5.15.sdimacs              done                             0.05        0.05        None
er-random-k-CNF/rand-4-10-60-5.16.sdimacs              done                             0.05        0.05        None
er-random-k-CNF/rand-4-10-60-5.17.sdimacs              done                             0.05        0.05        None
er-random-k-CNF/rand-4-10-60-5.18.sdimacs              done                             0.05        0.05        None
er-random-k-CNF/rand-4-10-60-5.19.sdimacs              done                             0.05        0.05        None
er-random-k-CNF/rand-4-10-60-5.20.sdimacs              done                             0.05        0.05        None
er-random-k-CNF/rand-4-20-100-10.31.sdimacs            done                             0.19        0.19        None
er-random-k-CNF/rand-4-20-100-10.32.sdimacs            done                             0.13        0.13        None
er-random-k-CNF/rand-4-20-100-10.33.sdimacs            done                             0.19        0.19        None
er-random-k-CNF/rand-4-20-100-10.34.sdimacs            done                             0.18        0.18        None
er-random-k-CNF/rand-4-20-100-10.35.sdimacs            done                             0.14        0.14        None
er-random-k-CNF/rand-4-20-120-10.36.sdimacs            done                             0.13        0.13        None
er-random-k-CNF/rand-4-20-120-10.37.sdimacs            done                             0.14        0.14        None
er-random-k-CNF/rand-4-20-120-10.38.sdimacs            done                             0.13        0.13        None
er-random-k-CNF/rand-4-20-120-10.39.sdimacs            done                             0.14        0.14        None
er-random-k-CNF/rand-4-20-120-10.40.sdimacs            done                             0.11        0.11        None
er-random-k-CNF/rand-4-20-60-10.21.sdimacs             done                             0.08        0.08        None
er-random-k-CNF/rand-4-20-60-10.22.sdimacs             done                             0.07        0.08        None
er-random-k-CNF/rand-4-20-60-10.23.sdimacs             done                             0.10        0.10        None
er-random-k-CNF/rand-4-20-60-10.24.sdimacs             done                             0.06        0.06        None
er-random-k-CNF/rand-4-20-60-10.25.sdimacs             done                             0.08        0.08        None
er-random-k-CNF/rand-4-20-80-10.26.sdimacs             done                             0.16        0.16        None
er-random-k-CNF/rand-4-20-80-10.27.sdimacs             done                             0.23        0.24        None
er-random-k-CNF/rand-4-20-80-10.28.sdimacs             done                             0.15        0.15        None
er-random-k-CNF/rand-4-20-80-10.29.sdimacs             done                             0.13        0.13        None
er-random-k-CNF/rand-4-20-80-10.30.sdimacs             done                             0.10        0.11        None
er-random-k-CNF/rand-4-30-120-15.46.sdimacs            done                             3.52        3.52        None
er-random-k-CNF/rand-4-30-120-15.47.sdimacs            done                             5.10        5.11        None
er-random-k-CNF/rand-4-30-120-15.48.sdimacs            done                             4.35        4.35        None
er-random-k-CNF/rand-4-30-120-15.49.sdimacs            done                             4.72        4.72        None
er-random-k-CNF/rand-4-30-120-15.50.sdimacs            done                             1.38        1.38        None
er-random-k-CNF/rand-4-30-150-15.51.sdimacs            done                             3.21        3.21        None
er-random-k-CNF/rand-4-30-150-15.52.sdimacs            done                             2.69        2.69        None
er-random-k-CNF/rand-4-30-150-15.53.sdimacs            done                             6.69        6.69        None
er-random-k-CNF/rand-4-30-150-15.54.sdimacs            done                             7.79        7.80        None
er-random-k-CNF/rand-4-30-150-15.55.sdimacs            done                             8.74        8.74        None
er-random-k-CNF/rand-4-30-180-15.56.sdimacs            done                             2.82        2.82        None
er-random-k-CNF/rand-4-30-180-15.57.sdimacs            done                             1.73        1.73        None
er-random-k-CNF/rand-4-30-180-15.58.sdimacs            done                             2.37        2.37        None
er-random-k-CNF/rand-4-30-180-15.59.sdimacs            done                             1.87        1.87        None
er-random-k-CNF/rand-4-30-180-15.60.sdimacs            done                             1.33        1.33        None
er-random-k-CNF/rand-4-30-90-15.41.sdimacs             done                             3.26        3.26        None
er-random-k-CNF/rand-4-30-90-15.42.sdimacs             done                             1.24        1.24        None
er-random-k-CNF/rand-4-30-90-15.43.sdimacs             done                             0.08        0.08        None
er-random-k-CNF/rand-4-30-90-15.44.sdimacs             done                             2.85        2.85        None
er-random-k-CNF/rand-4-30-90-15.45.sdimacs             done                             1.22        1.22        None
er-random-k-CNF/rand-4-40-120-20.61.sdimacs            done                            13.97       13.97        None
er-random-k-CNF/rand-4-40-120-20.62.sdimacs            done                             5.49        5.49        None
er-random-k-CNF/rand-4-40-120-20.63.sdimacs            done                            29.81       29.81        None
er-random-k-CNF/rand-4-40-120-20.64.sdimacs            done                            30.00       30.00        None
er-random-k-CNF/rand-4-40-120-20.65.sdimacs            done                            23.28       23.28        None
er-random-k-CNF/rand-4-40-160-20.66.sdimacs            done                            65.15       65.16        None
er-random-k-CNF/rand-4-40-160-20.67.sdimacs            done                            32.29       32.29        None
er-random-k-CNF/rand-4-40-160-20.68.sdimacs            done                            32.31       32.32        None
er-random-k-CNF/rand-4-40-160-20.69.sdimacs            TIMEOUT (ERROR (1))            901.00      901.04        None
er-random-k-CNF/rand-4-40-160-20.70.sdimacs            done                           134.96      134.97        None
er-random-k-CNF/rand-4-40-200-20.71.sdimacs            done                           103.80      103.80        None
er-random-k-CNF/rand-4-40-200-20.72.sdimacs            done                           573.63      573.66        None
er-random-k-CNF/rand-4-40-200-20.73.sdimacs            done                           301.50      301.51        None
er-random-k-CNF/rand-4-40-200-20.74.sdimacs            done                           311.28      311.29        None
er-random-k-CNF/rand-4-40-200-20.75.sdimacs            done                           103.63      103.64        None
er-random-k-CNF/rand-4-40-240-20.76.sdimacs            done                            59.63       59.64        None
er-random-k-CNF/rand-4-40-240-20.77.sdimacs            done                           323.33      323.34        None
er-random-k-CNF/rand-4-40-240-20.78.sdimacs            done                            74.13       74.14        None
er-random-k-CNF/rand-4-40-240-20.79.sdimacs            done                           377.60      377.61        None
er-random-k-CNF/rand-4-40-240-20.80.sdimacs            done                            22.88       22.88        None
er-random-k-CNF/rand-4-50-150-25.81.sdimacs            done                           229.49      229.50        None
er-random-k-CNF/rand-4-50-150-25.82.sdimacs            TIMEOUT (ERROR (1))            901.01      901.04        None
er-random-k-CNF/rand-4-50-150-25.83.sdimacs            TIMEOUT (ERROR (1))            901.01      901.04        None
er-random-k-CNF/rand-4-50-150-25.84.sdimacs            done                           133.77      133.79        None
er-random-k-CNF/rand-4-50-150-25.85.sdimacs            TIMEOUT (ERROR (1))            900.98      901.04        None
er-random-k-CNF/rand-4-50-200-25.86.sdimacs            TIMEOUT (ERROR (1))            901.03      901.05        None
er-random-k-CNF/rand-4-50-200-25.87.sdimacs            TIMEOUT (ERROR (1))            901.02      901.05        None
er-random-k-CNF/rand-4-50-200-25.88.sdimacs            TIMEOUT (ERROR (1))            901.01      901.05        None
er-random-k-CNF/rand-4-50-200-25.89.sdimacs            TIMEOUT (ERROR (1))            901.02      901.04        None
er-random-k-CNF/rand-4-50-200-25.90.sdimacs            TIMEOUT (ERROR (1))            900.94      901.05        None
er-random-k-CNF/rand-4-50-250-25.91.sdimacs            TIMEOUT (ERROR (1))            901.03      901.05        None
er-random-k-CNF/rand-4-50-250-25.92.sdimacs            TIMEOUT (ERROR (1))            901.03      901.05        None
er-random-k-CNF/rand-4-50-250-25.93.sdimacs            TIMEOUT (ERROR (1))            901.02      901.05        None
er-random-k-CNF/rand-4-50-250-25.94.sdimacs            TIMEOUT (ERROR (1))            901.03      901.05        None
er-random-k-CNF/rand-4-50-250-25.95.sdimacs            TIMEOUT (ERROR (1))            901.03      901.06        None
er-random-k-CNF/rand-4-50-300-25.100.sdimacs           TIMEOUT (ERROR (1))            901.02      901.05        None
er-random-k-CNF/rand-4-50-300-25.96.sdimacs            TIMEOUT (ERROR (1))            901.02      901.06        None
er-random-k-CNF/rand-4-50-300-25.97.sdimacs            TIMEOUT (ERROR (1))            901.01      901.06        None
er-random-k-CNF/rand-4-50-300-25.98.sdimacs            TIMEOUT (ERROR (1))            901.03      901.06        None
er-random-k-CNF/rand-4-50-300-25.99.sdimacs            TIMEOUT (ERROR (1))            900.98      901.06        None
er-random-k-CNF/rand-5-10-40-5.1.sdimacs               done                             0.05        0.05        None
er-random-k-CNF/rand-5-10-40-5.2.sdimacs               done                             0.05        0.05        None
er-random-k-CNF/rand-5-10-40-5.3.sdimacs               done                             0.05        0.05        None
er-random-k-CNF/rand-5-10-40-5.4.sdimacs               done                             0.05        0.05        None
er-random-k-CNF/rand-5-10-40-5.5.sdimacs               done                             0.05        0.05        None
er-random-k-CNF/rand-5-10-50-5.10.sdimacs              done                             0.05        0.05        None
er-random-k-CNF/rand-5-10-50-5.6.sdimacs               done                             0.05        0.06        None
er-random-k-CNF/rand-5-10-50-5.7.sdimacs               done                             0.05        0.05        None
er-random-k-CNF/rand-5-10-50-5.8.sdimacs               done                             0.05        0.05        None
er-random-k-CNF/rand-5-10-50-5.9.sdimacs               done                             0.05        0.05        None
er-random-k-CNF/rand-5-10-60-5.11.sdimacs              done                             0.06        0.06        None
er-random-k-CNF/rand-5-10-60-5.12.sdimacs              done                             0.05        0.05        None
er-random-k-CNF/rand-5-10-60-5.13.sdimacs              done                             0.05        0.06        None
er-random-k-CNF/rand-5-10-60-5.14.sdimacs              done                             0.05        0.06        None
er-random-k-CNF/rand-5-10-60-5.15.sdimacs              done                             0.06        0.06        None
er-random-k-CNF/rand-5-10-70-5.16.sdimacs              done                             0.05        0.05        None
er-random-k-CNF/rand-5-10-70-5.17.sdimacs              done                             0.05        0.06        None
er-random-k-CNF/rand-5-10-70-5.18.sdimacs              done                             0.06        0.06        None
er-random-k-CNF/rand-5-10-70-5.19.sdimacs              done                             0.06        0.06        None
er-random-k-CNF/rand-5-10-70-5.20.sdimacs              done                             0.05        0.06        None
er-random-k-CNF/rand-5-20-100-10.26.sdimacs            done                             0.10        0.10        None
er-random-k-CNF/rand-5-20-100-10.27.sdimacs            done                             0.28        0.28        None
er-random-k-CNF/rand-5-20-100-10.28.sdimacs            done                             0.39        0.39        None
er-random-k-CNF/rand-5-20-100-10.29.sdimacs            done                             0.30        0.30        None
er-random-k-CNF/rand-5-20-100-10.30.sdimacs            done                             0.31        0.31        None
er-random-k-CNF/rand-5-20-120-10.31.sdimacs            done                             0.40        0.41        None
er-random-k-CNF/rand-5-20-120-10.32.sdimacs            done                             0.38        0.39        None
er-random-k-CNF/rand-5-20-120-10.33.sdimacs            done                             0.52        0.52        None
er-random-k-CNF/rand-5-20-120-10.34.sdimacs            done                             0.48        0.49        None
er-random-k-CNF/rand-5-20-120-10.35.sdimacs            done                             0.18        0.18        None
er-random-k-CNF/rand-5-20-140-10.36.sdimacs            done                             0.32        0.32        None
er-random-k-CNF/rand-5-20-140-10.37.sdimacs            done                             0.30        0.30        None
er-random-k-CNF/rand-5-20-140-10.38.sdimacs            done                             0.46        0.47        None
er-random-k-CNF/rand-5-20-140-10.39.sdimacs            done                             0.37        0.38        None
er-random-k-CNF/rand-5-20-140-10.40.sdimacs            done                             0.60        0.60        None
er-random-k-CNF/rand-5-20-80-10.21.sdimacs             done                             0.14        0.15        None
er-random-k-CNF/rand-5-20-80-10.22.sdimacs             done                             0.13        0.14        None
er-random-k-CNF/rand-5-20-80-10.23.sdimacs             done                             0.11        0.12        None
er-random-k-CNF/rand-5-20-80-10.24.sdimacs             done                             0.21        0.21        None
er-random-k-CNF/rand-5-20-80-10.25.sdimacs             done                             0.17        0.18        None
er-random-k-CNF/rand-5-30-120-15.41.sdimacs            done                             9.41        9.41        None
er-random-k-CNF/rand-5-30-120-15.42.sdimacs            done                             4.50        4.50        None
er-random-k-CNF/rand-5-30-120-15.43.sdimacs            done                             0.98        0.98        None
er-random-k-CNF/rand-5-30-120-15.44.sdimacs            done                             9.86        9.87        None
er-random-k-CNF/rand-5-30-120-15.45.sdimacs            done                             3.65        3.65        None
er-random-k-CNF/rand-5-30-150-15.46.sdimacs            done                             8.07        8.08        None
er-random-k-CNF/rand-5-30-150-15.47.sdimacs            done                            10.93       10.93        None
er-random-k-CNF/rand-5-30-150-15.48.sdimacs            done                            19.17       19.17        None
er-random-k-CNF/rand-5-30-150-15.49.sdimacs            done                             4.27        4.27        None
er-random-k-CNF/rand-5-30-150-15.50.sdimacs            done                            14.41       14.41        None
er-random-k-CNF/rand-5-30-180-15.51.sdimacs            done                             9.46        9.46        None
er-random-k-CNF/rand-5-30-180-15.52.sdimacs            done                            44.94       44.94        None
er-random-k-CNF/rand-5-30-180-15.53.sdimacs            done                            28.96       28.97        None
er-random-k-CNF/rand-5-30-180-15.54.sdimacs            done                            46.27       46.27        None
er-random-k-CNF/rand-5-30-180-15.55.sdimacs            done                            41.14       41.14        None
er-random-k-CNF/rand-5-30-210-15.56.sdimacs            done                            28.49       28.50        None
er-random-k-CNF/rand-5-30-210-15.57.sdimacs            done                            42.36       42.36        None
er-random-k-CNF/rand-5-30-210-15.58.sdimacs            done                            20.09       20.09        None
er-random-k-CNF/rand-5-30-210-15.59.sdimacs            done                            15.03       15.03        None
er-random-k-CNF/rand-5-30-210-15.60.sdimacs            done                            39.73       39.74        None
er-random-k-CNF/rand-5-40-160-20.61.sdimacs            done                            64.20       64.21        None
er-random-k-CNF/rand-5-40-160-20.62.sdimacs            done                           212.67      212.68        None
er-random-k-CNF/rand-5-40-160-20.63.sdimacs            done                           176.65      176.66        None
er-random-k-CNF/rand-5-40-160-20.64.sdimacs            TIMEOUT (ERROR (1))            901.01      901.04        None
er-random-k-CNF/rand-5-40-160-20.65.sdimacs            done                           289.76      289.80        None
er-random-k-CNF/rand-5-40-200-20.66.sdimacs            done                           471.22      471.23        None
er-random-k-CNF/rand-5-40-200-20.67.sdimacs            done                           106.58      106.59        None
er-random-k-CNF/rand-5-40-200-20.68.sdimacs            TIMEOUT (ERROR (1))            901.02      901.04        None
er-random-k-CNF/rand-5-40-200-20.69.sdimacs            TIMEOUT (ERROR (1))            901.02      901.04        None
er-random-k-CNF/rand-5-40-200-20.70.sdimacs            TIMEOUT (ERROR (1))            901.02      901.04        None
er-random-k-CNF/rand-5-40-240-20.71.sdimacs            TIMEOUT (ERROR (1))            901.01      901.04        None
er-random-k-CNF/rand-5-40-240-20.72.sdimacs            TIMEOUT (ERROR (1))            901.02      901.05        None
er-random-k-CNF/rand-5-40-240-20.73.sdimacs            TIMEOUT (ERROR (1))            901.02      901.05        None
er-random-k-CNF/rand-5-40-240-20.74.sdimacs            TIMEOUT (ERROR (1))            901.01      901.04        None
er-random-k-CNF/rand-5-40-240-20.75.sdimacs            TIMEOUT (ERROR (1))            900.94      901.05        None
er-random-k-CNF/rand-5-40-280-20.76.sdimacs            TIMEOUT (ERROR (1))            901.01      901.05        None
er-random-k-CNF/rand-5-40-280-20.77.sdimacs            TIMEOUT (ERROR (1))            901.02      901.05        None
er-random-k-CNF/rand-5-40-280-20.78.sdimacs            TIMEOUT (ERROR (1))            901.01      901.05        None
er-random-k-CNF/rand-5-40-280-20.79.sdimacs            TIMEOUT (ERROR (1))            901.00      901.05        None
er-random-k-CNF/rand-5-40-280-20.80.sdimacs            TIMEOUT (ERROR (1))            901.02      901.05        None
er-random-k-CNF/rand-5-50-200-25.81.sdimacs            TIMEOUT (ERROR (1))            900.95      901.04        None
er-random-k-CNF/rand-5-50-200-25.82.sdimacs            TIMEOUT (ERROR (1))            901.01      901.04        None
er-random-k-CNF/rand-5-50-200-25.83.sdimacs            TIMEOUT (ERROR (1))            901.02      901.04        None
er-random-k-CNF/rand-5-50-200-25.84.sdimacs            TIMEOUT (ERROR (1))            901.01      901.04        None
er-random-k-CNF/rand-5-50-200-25.85.sdimacs            TIMEOUT (ERROR (1))            901.02      901.04        None
er-random-k-CNF/rand-5-50-250-25.86.sdimacs            TIMEOUT (ERROR (1))            901.00      901.04        None
er-random-k-CNF/rand-5-50-250-25.87.sdimacs            TIMEOUT (ERROR (1))            901.01      901.04        None
er-random-k-CNF/rand-5-50-250-25.88.sdimacs            TIMEOUT (ERROR (1))            901.01      901.04        None
er-random-k-CNF/rand-5-50-250-25.89.sdimacs            TIMEOUT (ERROR (1))            901.02      901.04        None
er-random-k-CNF/rand-5-50-250-25.90.sdimacs            TIMEOUT (ERROR (1))            900.93      901.04        None
er-random-k-CNF/rand-5-50-300-25.91.sdimacs            TIMEOUT (ERROR (1))            901.01      901.04        None
er-random-k-CNF/rand-5-50-300-25.92.sdimacs            TIMEOUT (ERROR (1))            901.02      901.04        None
er-random-k-CNF/rand-5-50-300-25.93.sdimacs            TIMEOUT (ERROR (1))            901.02      901.05        None
er-random-k-CNF/rand-5-50-300-25.94.sdimacs            TIMEOUT (ERROR (1))            901.00      901.05        None
er-random-k-CNF/rand-5-50-300-25.95.sdimacs            TIMEOUT (ERROR (1))            901.02      901.05        None
er-random-k-CNF/rand-5-50-350-25.100.sdimacs           TIMEOUT (ERROR (1))            900.96      901.05        None
