   BENCHMARK INFORMATION
benchmark definition:    test/test-sets/dissertation/ressat.xml
name:                    ressat
run sets:                minimize-Cachet, bare-Cachet
date:                    Fri, 2021-04-23 21:45:25 CST
tool:                    ABC
tool executable:         bin/abc
options:
parallel runs:           8
resource limits:
- memory:                15000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                15000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    alcom-PowerEdge-T440
os:                      Linux-5.4.0-58-generic-x86_64-with-glibc2.29
cpu:                     Intel Xeon Silver 4210 CPU @ 2.20GHz
- cores:                 40
- max frequency:         3200.0 MHz
- turbo boost enabled:   False
ram:                     134616.424448 MB
------------------------------------------------------------



minimize-Cachet
Run set 1 of 2 with options '-c ssat -bvt' and propertyfile 'None'

inputfile                                       status                       cpu time   wall time        host
re-random-k-CNF/rand-4-20-100-10.131.sdimacs    done                             0.08        0.09        None
re-random-k-CNF/rand-4-20-100-10.132.sdimacs    done                             0.08        0.08        None
re-random-k-CNF/rand-4-20-100-10.133.sdimacs    done                             0.08        0.09        None
re-random-k-CNF/rand-4-20-100-10.134.sdimacs    done                             0.08        0.09        None
re-random-k-CNF/rand-4-20-120-10.135.sdimacs    done                             0.08        0.08        None
re-random-k-CNF/rand-4-20-120-10.136.sdimacs    done                             0.08        0.09        None
re-random-k-CNF/rand-4-20-120-10.137.sdimacs    done                             0.08        0.09        None
re-random-k-CNF/rand-4-20-120-10.138.sdimacs    done                             0.08        0.08        None
re-random-k-CNF/rand-4-20-120-10.139.sdimacs    done                             0.08        0.08        None
re-random-k-CNF/rand-4-20-60-10.120.sdimacs     done                             0.08        0.08        None
re-random-k-CNF/rand-4-20-60-10.121.sdimacs     done                             0.08        0.08        None
re-random-k-CNF/rand-4-20-60-10.122.sdimacs     done                             0.08        0.09        None
re-random-k-CNF/rand-4-20-60-10.123.sdimacs     done                             0.07        0.10        None
re-random-k-CNF/rand-4-20-60-10.124.sdimacs     done                             0.07        0.10        None
re-random-k-CNF/rand-4-20-80-10.125.sdimacs     done                             0.08        0.08        None
re-random-k-CNF/rand-4-20-80-10.126.sdimacs     done                             0.08        0.08        None
re-random-k-CNF/rand-4-20-80-10.127.sdimacs     done                             0.08        0.08        None
re-random-k-CNF/rand-4-20-80-10.128.sdimacs     done                             0.08        0.08        None
re-random-k-CNF/rand-4-20-80-10.129.sdimacs     done                             0.08        0.08        None
re-random-k-CNF/rand-4-30-120-15.145.sdimacs    done                             0.20        0.21        None
re-random-k-CNF/rand-4-30-120-15.146.sdimacs    done                             0.24        0.24        None
re-random-k-CNF/rand-4-30-120-15.147.sdimacs    done                             0.19        0.20        None
re-random-k-CNF/rand-4-30-120-15.148.sdimacs    done                             0.18        0.18        None
re-random-k-CNF/rand-4-30-120-15.149.sdimacs    done                             0.24        0.24        None
re-random-k-CNF/rand-4-30-150-15.150.sdimacs    done                             0.16        0.16        None
re-random-k-CNF/rand-4-30-150-15.151.sdimacs    done                             0.17        0.17        None
re-random-k-CNF/rand-4-30-150-15.152.sdimacs    done                             0.22        0.22        None
re-random-k-CNF/rand-4-30-150-15.153.sdimacs    done                             0.21        0.21        None
re-random-k-CNF/rand-4-30-150-15.154.sdimacs    done                             0.27        0.27        None
re-random-k-CNF/rand-4-30-180-15.155.sdimacs    done                             0.16        0.16        None
re-random-k-CNF/rand-4-30-180-15.156.sdimacs    done                             0.18        0.18        None
re-random-k-CNF/rand-4-30-180-15.157.sdimacs    done                             0.20        0.20        None
re-random-k-CNF/rand-4-30-180-15.158.sdimacs    done                             0.18        0.18        None
re-random-k-CNF/rand-4-30-180-15.159.sdimacs    done                             0.15        0.16        None
re-random-k-CNF/rand-4-30-90-15.140.sdimacs     done                             0.11        0.11        None
re-random-k-CNF/rand-4-30-90-15.141.sdimacs     done                             0.14        0.14        None
re-random-k-CNF/rand-4-30-90-15.142.sdimacs     done                             0.12        0.12        None
re-random-k-CNF/rand-4-30-90-15.143.sdimacs     done                             0.18        0.19        None
re-random-k-CNF/rand-4-30-90-15.144.sdimacs     done                             0.10        0.10        None
re-random-k-CNF/rand-4-40-120-20.160.sdimacs    done                             3.75        3.76        None
re-random-k-CNF/rand-4-40-120-20.161.sdimacs    done                             2.12        2.13        None
re-random-k-CNF/rand-4-40-120-20.162.sdimacs    done                             1.26        1.26        None
re-random-k-CNF/rand-4-40-120-20.163.sdimacs    done                             1.09        1.09        None
re-random-k-CNF/rand-4-40-120-20.164.sdimacs    done                             2.18        2.19        None
re-random-k-CNF/rand-4-40-160-20.165.sdimacs    done                             6.75        6.75        None
re-random-k-CNF/rand-4-40-160-20.166.sdimacs    done                             4.06        4.06        None
re-random-k-CNF/rand-4-40-160-20.167.sdimacs    done                             5.29        5.29        None
re-random-k-CNF/rand-4-40-160-20.168.sdimacs    done                             6.02        6.03        None
re-random-k-CNF/rand-4-40-160-20.169.sdimacs    done                             2.10        2.10        None
re-random-k-CNF/rand-4-40-200-20.170.sdimacs    done                             2.49        2.49        None
re-random-k-CNF/rand-4-40-200-20.171.sdimacs    done                             3.72        3.72        None
re-random-k-CNF/rand-4-40-200-20.172.sdimacs    done                             2.52        2.53        None
re-random-k-CNF/rand-4-40-200-20.173.sdimacs    done                             3.05        3.05        None
re-random-k-CNF/rand-4-40-200-20.174.sdimacs    done                             5.68        5.69        None
re-random-k-CNF/rand-4-40-240-20.175.sdimacs    done                             2.21        2.21        None
re-random-k-CNF/rand-4-40-240-20.176.sdimacs    done                             2.22        2.22        None
re-random-k-CNF/rand-4-40-240-20.177.sdimacs    done                             2.02        2.03        None
re-random-k-CNF/rand-4-40-240-20.178.sdimacs    done                             1.29        1.29        None
re-random-k-CNF/rand-4-40-240-20.179.sdimacs    done                             1.08        1.08        None
re-random-k-CNF/rand-4-50-150-25.180.sdimacs    done                           136.11      136.12        None
re-random-k-CNF/rand-4-50-150-25.181.sdimacs    done                           122.72      122.73        None
re-random-k-CNF/rand-4-50-150-25.182.sdimacs    done                            93.98       93.99        None
re-random-k-CNF/rand-4-50-150-25.183.sdimacs    done                            97.53       97.54        None
re-random-k-CNF/rand-4-50-150-25.184.sdimacs    done                           111.51      111.51        None
re-random-k-CNF/rand-4-50-200-25.185.sdimacs    done                           660.37      660.44        None
re-random-k-CNF/rand-4-50-200-25.186.sdimacs    done                           641.94      641.96        None
re-random-k-CNF/rand-4-50-200-25.187.sdimacs    done                           485.30      485.31        None
re-random-k-CNF/rand-4-50-200-25.188.sdimacs    done                           423.51      423.57        None
re-random-k-CNF/rand-4-50-200-25.189.sdimacs    done                           419.93      419.95        None
re-random-k-CNF/rand-4-50-250-25.190.sdimacs    done                            74.84       74.85        None
re-random-k-CNF/rand-4-50-250-25.191.sdimacs    done                           284.66      284.67        None
re-random-k-CNF/rand-4-50-250-25.192.sdimacs    done                           178.55      178.55        None
re-random-k-CNF/rand-4-50-250-25.193.sdimacs    done                           106.19      106.20        None
re-random-k-CNF/rand-4-50-250-25.194.sdimacs    done                           169.27      169.28        None
re-random-k-CNF/rand-4-50-300-25.195.sdimacs    done                            44.11       44.13        None
re-random-k-CNF/rand-4-50-300-25.196.sdimacs    done                            13.83       13.84        None
re-random-k-CNF/rand-4-50-300-25.197.sdimacs    done                            45.44       45.46        None
re-random-k-CNF/rand-4-50-300-25.198.sdimacs    done                            34.76       34.77        None
re-random-k-CNF/rand-4-50-300-25.199.sdimacs    done                            21.76       21.76        None
re-random-k-CNF/rand-5-10-40-5.100.sdimacs      done                             0.04        0.04        None
re-random-k-CNF/rand-5-10-40-5.101.sdimacs      done                             0.04        0.04        None
re-random-k-CNF/rand-5-10-40-5.102.sdimacs      done                             0.07        0.07        None
re-random-k-CNF/rand-5-10-40-5.103.sdimacs      done                             0.04        0.04        None
re-random-k-CNF/rand-5-10-40-5.104.sdimacs      done                             0.04        0.04        None
re-random-k-CNF/rand-5-10-50-5.105.sdimacs      done                             0.08        0.08        None
re-random-k-CNF/rand-5-10-50-5.106.sdimacs      done                             0.08        0.08        None
re-random-k-CNF/rand-5-10-50-5.107.sdimacs      done                             0.04        0.04        None
re-random-k-CNF/rand-5-10-50-5.108.sdimacs      done                             0.08        0.08        None
re-random-k-CNF/rand-5-10-50-5.109.sdimacs      done                             0.08        0.09        None
re-random-k-CNF/rand-5-10-60-5.110.sdimacs      done                             0.07        0.08        None
re-random-k-CNF/rand-5-10-60-5.111.sdimacs      done                             0.07        0.09        None
re-random-k-CNF/rand-5-10-60-5.112.sdimacs      done                             0.07        0.08        None
re-random-k-CNF/rand-5-10-60-5.113.sdimacs      done                             0.07        0.07        None
re-random-k-CNF/rand-5-10-60-5.114.sdimacs      done                             0.07        0.07        None
re-random-k-CNF/rand-5-10-70-5.115.sdimacs      done                             0.08        0.08        None
re-random-k-CNF/rand-5-10-70-5.116.sdimacs      done                             0.07        0.08        None
re-random-k-CNF/rand-5-10-70-5.117.sdimacs      done                             0.07        0.07        None
re-random-k-CNF/rand-5-10-70-5.118.sdimacs      done                             0.07        0.07        None
re-random-k-CNF/rand-5-10-70-5.119.sdimacs      done                             0.08        0.09        None
re-random-k-CNF/rand-5-20-100-10.125.sdimacs    done                             0.08        0.09        None
re-random-k-CNF/rand-5-20-100-10.126.sdimacs    done                             0.08        0.08        None
re-random-k-CNF/rand-5-20-100-10.127.sdimacs    done                             0.08        0.08        None
re-random-k-CNF/rand-5-20-100-10.128.sdimacs    done                             0.08        0.08        None
re-random-k-CNF/rand-5-20-100-10.129.sdimacs    done                             0.08        0.08        None
re-random-k-CNF/rand-5-20-120-10.130.sdimacs    done                             0.09        0.09        None
re-random-k-CNF/rand-5-20-120-10.131.sdimacs    done                             0.08        0.08        None
re-random-k-CNF/rand-5-20-120-10.132.sdimacs    done                             0.08        0.08        None
re-random-k-CNF/rand-5-20-120-10.133.sdimacs    done                             0.08        0.08        None
re-random-k-CNF/rand-5-20-120-10.134.sdimacs    done                             0.08        0.09        None
re-random-k-CNF/rand-5-20-140-10.135.sdimacs    done                             0.08        0.08        None
re-random-k-CNF/rand-5-20-140-10.136.sdimacs    done                             0.08        0.09        None
re-random-k-CNF/rand-5-20-140-10.137.sdimacs    done                             0.09        0.09        None
re-random-k-CNF/rand-5-20-140-10.138.sdimacs    done                             0.08        0.08        None
re-random-k-CNF/rand-5-20-140-10.139.sdimacs    done                             0.09        0.09        None
re-random-k-CNF/rand-5-20-80-10.120.sdimacs     done                             0.07        0.07        None
re-random-k-CNF/rand-5-20-80-10.121.sdimacs     done                             0.08        0.08        None
re-random-k-CNF/rand-5-20-80-10.122.sdimacs     done                             0.07        0.07        None
re-random-k-CNF/rand-5-20-80-10.123.sdimacs     done                             0.08        0.08        None
re-random-k-CNF/rand-5-20-80-10.124.sdimacs     done                             0.07        0.08        None
re-random-k-CNF/rand-5-30-120-15.140.sdimacs    done                             0.12        0.13        None
re-random-k-CNF/rand-5-30-120-15.141.sdimacs    done                             0.15        0.15        None
re-random-k-CNF/rand-5-30-120-15.142.sdimacs    done                             0.12        0.12        None
re-random-k-CNF/rand-5-30-120-15.143.sdimacs    done                             0.13        0.13        None
re-random-k-CNF/rand-5-30-120-15.144.sdimacs    done                             0.14        0.14        None
re-random-k-CNF/rand-5-30-150-15.145.sdimacs    done                             0.21        0.21        None
re-random-k-CNF/rand-5-30-150-15.146.sdimacs    done                             0.19        0.19        None
re-random-k-CNF/rand-5-30-150-15.147.sdimacs    done                             0.20        0.20        None
re-random-k-CNF/rand-5-30-150-15.148.sdimacs    done                             0.19        0.19        None
re-random-k-CNF/rand-5-30-150-15.149.sdimacs    done                             0.21        0.21        None
re-random-k-CNF/rand-5-30-180-15.150.sdimacs    done                             0.35        0.36        None
re-random-k-CNF/rand-5-30-180-15.151.sdimacs    done                             0.40        0.41        None
re-random-k-CNF/rand-5-30-180-15.152.sdimacs    done                             0.34        0.34        None
re-random-k-CNF/rand-5-30-180-15.153.sdimacs    done                             0.39        0.40        None
re-random-k-CNF/rand-5-30-180-15.154.sdimacs    done                             0.32        0.32        None
re-random-k-CNF/rand-5-30-210-15.155.sdimacs    done                             0.69        0.69        None
re-random-k-CNF/rand-5-30-210-15.156.sdimacs    done                             0.73        0.73        None
re-random-k-CNF/rand-5-30-210-15.157.sdimacs    done                             0.76        0.76        None
re-random-k-CNF/rand-5-30-210-15.158.sdimacs    done                             0.64        0.65        None
re-random-k-CNF/rand-5-30-210-15.159.sdimacs    done                             0.52        0.54        None
re-random-k-CNF/rand-5-40-160-20.160.sdimacs    done                             1.48        1.49        None
re-random-k-CNF/rand-5-40-160-20.161.sdimacs    done                             0.62        0.62        None
re-random-k-CNF/rand-5-40-160-20.162.sdimacs    done                             1.15        1.15        None
re-random-k-CNF/rand-5-40-160-20.163.sdimacs    done                             1.02        1.02        None
re-random-k-CNF/rand-5-40-160-20.164.sdimacs    done                             1.83        1.84        None
re-random-k-CNF/rand-5-40-200-20.165.sdimacs    done                             5.63        5.64        None
re-random-k-CNF/rand-5-40-200-20.166.sdimacs    done                             8.02        8.03        None
re-random-k-CNF/rand-5-40-200-20.167.sdimacs    done                             4.34        4.34        None
re-random-k-CNF/rand-5-40-200-20.168.sdimacs    done                             6.33        6.33        None
re-random-k-CNF/rand-5-40-200-20.169.sdimacs    done                             4.99        4.99        None
re-random-k-CNF/rand-5-40-240-20.170.sdimacs    done                            28.90       28.90        None
re-random-k-CNF/rand-5-40-240-20.171.sdimacs    done                            21.49       21.50        None
re-random-k-CNF/rand-5-40-240-20.172.sdimacs    done                            16.28       16.28        None
re-random-k-CNF/rand-5-40-240-20.173.sdimacs    done                            30.40       30.41        None
re-random-k-CNF/rand-5-40-240-20.174.sdimacs    done                            19.74       19.74        None
re-random-k-CNF/rand-5-40-280-20.175.sdimacs    done                            66.08       66.09        None
re-random-k-CNF/rand-5-40-280-20.176.sdimacs    done                            75.61       75.62        None
re-random-k-CNF/rand-5-40-280-20.177.sdimacs    done                            48.72       48.72        None
re-random-k-CNF/rand-5-40-280-20.178.sdimacs    done                            41.16       41.16        None
re-random-k-CNF/rand-5-40-280-20.179.sdimacs    done                            37.91       37.91        None
re-random-k-CNF/rand-5-50-200-25.180.sdimacs    done                            61.82       61.82        None
re-random-k-CNF/rand-5-50-200-25.181.sdimacs    done                            68.08       68.09        None
re-random-k-CNF/rand-5-50-200-25.182.sdimacs    done                           124.07      124.09        None
re-random-k-CNF/rand-5-50-200-25.183.sdimacs    done                            50.99       51.00        None
re-random-k-CNF/rand-5-50-200-25.184.sdimacs    done                           131.92      131.93        None
re-random-k-CNF/rand-5-50-250-25.185.sdimacs    done                           571.67      571.70        None
re-random-k-CNF/rand-5-50-250-25.186.sdimacs    TIMEOUT                       1001.03     1001.08        None
re-random-k-CNF/rand-5-50-250-25.187.sdimacs    done                           673.98      674.09        None
re-random-k-CNF/rand-5-50-250-25.188.sdimacs    done                           333.92      333.93        None
re-random-k-CNF/rand-5-50-250-25.189.sdimacs    TIMEOUT                       1001.04     1001.07        None
re-random-k-CNF/rand-5-50-300-25.190.sdimacs    TIMEOUT                       1001.02     1001.11        None
re-random-k-CNF/rand-5-50-300-25.191.sdimacs    TIMEOUT                       1001.02     1001.05        None
re-random-k-CNF/rand-5-50-300-25.192.sdimacs    TIMEOUT                       1001.02     1001.05        None
re-random-k-CNF/rand-5-50-300-25.193.sdimacs    TIMEOUT                       1001.02     1001.06        None
re-random-k-CNF/rand-5-50-300-25.194.sdimacs    TIMEOUT                       1001.02     1001.07        None
re-random-k-CNF/rand-5-50-350-25.195.sdimacs    TIMEOUT                       1001.01     1001.17        None
re-random-k-CNF/rand-5-50-350-25.196.sdimacs    TIMEOUT                       1001.04     1001.08        None
re-random-k-CNF/rand-5-50-350-25.197.sdimacs    TIMEOUT                       1001.02     1001.06        None
re-random-k-CNF/rand-5-50-350-25.198.sdimacs    TIMEOUT                       1001.01     1001.11        None
re-random-k-CNF/rand-5-50-350-25.199.sdimacs    TIMEOUT                       1001.04     1001.07        None
re-random-k-CNF/rand-6-10-50-5.100.sdimacs      done                             0.04        0.04        None
re-random-k-CNF/rand-6-10-50-5.101.sdimacs      done                             0.04        0.04        None
re-random-k-CNF/rand-6-10-50-5.102.sdimacs      done                             0.04        0.04        None
re-random-k-CNF/rand-6-10-50-5.103.sdimacs      done                             0.03        0.04        None
re-random-k-CNF/rand-6-10-50-5.104.sdimacs      done                             0.04        0.04        None
re-random-k-CNF/rand-6-10-60-5.105.sdimacs      done                             0.04        0.04        None
re-random-k-CNF/rand-6-10-60-5.106.sdimacs      done                             0.04        0.04        None
re-random-k-CNF/rand-6-10-60-5.107.sdimacs      done                             0.07        0.07        None
re-random-k-CNF/rand-6-10-60-5.108.sdimacs      done                             0.04        0.04        None
